Date and Time,Wind Speed,Wind Direction,Barometric Pressure,Ambient Humidity,Ambient Temperature,Solar Radiation,Rainfall,PM10 Concentration,PM25 Concentration,NO,NO2,NOX,SO2,CO,O3,PM10 AQI,PM25 AQI,NO2 Index,SO2 Index,CO Index,O3 Index,AQI Index
04/05/2024 11:00,2.2,274.7,998.7,60.1,32.6,753.9,0,38.3,16.9,3.4,6.4,9.7,81.7,1,0.1,35,61,6,104,7,0,104
04/05/2024 10:00,1.3,192.1,999.3,56.3,32.9,775.8,-12.6,38.3,16.9,3.4,6.4,9.7,81.7,0.3,0.1,35,61,3,54,7,0,54
04/05/2024 09:00,1.1,110.2,999.9,59.9,31.7,579.5,0,33.7,16.5,4.4,4.3,8.7,50.4,0.2,0.1,31,60,4,69,7,0,69
04/05/2024 09:00,1.1,110.2,999.9,59.9,31.7,579.5,0,33.7,16.5,4.4,4.3,8.7,50.4,0.2,0.1,31,60,4,69,7,0,69
04/05/2024 08:00,1.2,68.8,999.8,77.9,28.6,355.1,0,76.8,48.2,6.7,6.5,13.1,48.9,0.2,0.1,61,129,6,67,8,0,129
04/05/2024 08:00,1.2,68.8,999.8,77.9,28.6,355.1,0,76.8,48.2,6.7,6.5,13.1,48.9,0.2,0.1,61,129,6,67,8,0,129
04/05/2024 07:00,1,79.3,999.2,85.3,26.3,151.3,0,117.5,79.5,11.2,5.2,16.4,49,0.3,0.1,82,163,5,67,10,0,163
04/05/2024 07:00,1,79.3,999.2,85.3,26.3,151.3,0,117.5,79.5,11.2,5.2,16.4,49,0.3,0.1,82,163,5,67,10,0,163
04/05/2024 06:00,0.4,99.4,998.4,88.3,24.9,23.5,0,368.2,227.6,12.8,3.4,16.1,48.7,0.8,0.1,225,283,3,66,11,0,283
04/05/2024 06:00,0.4,99.4,998.4,88.3,24.9,23.5,0,368.2,227.6,12.8,3.4,16.1,48.7,0.8,0.1,225,283,3,66,11,0,283
04/05/2024 05:00,0.5,134.5,997.9,88.9,24.8,0,0,420.2,262.4,12.3,3.3,15.6,48.4,1.2,0.1,190,308,3,66,12,0,308
04/05/2024 05:00,0.5,134.5,997.9,88.9,24.8,0,0,420.2,262.4,12.3,3.3,15.6,48.4,1.2,0.1,190,308,3,66,12,0,308
04/05/2024 04:00,0.4,134.1,997.8,87.3,25.4,0,0,323.6,207.7,11.3,4.1,15.4,48.3,1.2,0.1,227,266,4,66,10,0,266
04/05/2024 04:00,0.4,134.1,997.8,87.3,25.4,0,0,323.6,207.7,11.3,4.1,15.4,48.3,1.2,0.1,227,266,4,66,10,0,266
04/05/2024 03:00,0.4,149.7,997.8,85.3,26.1,0,0,111.4,71.6,9.9,4.8,14.6,48.1,0.6,0.1,79,159,4,66,10,0,159
04/05/2024 03:00,0.4,149.7,997.8,85.3,26.1,0,0,111.4,71.6,9.9,4.8,14.6,48.1,0.6,0.1,79,159,4,66,10,0,159
04/05/2024 02:00,0.3,147.3,998,84.5,26.4,0,0,105.1,66.6,9.1,5.2,14.3,47.8,0.6,0.1,76,157,5,65,11,0,157
04/05/2024 02:00,0.3,147.3,998,84.5,26.4,0,0,105.1,66.6,9.1,5.2,14.3,47.8,0.6,0.1,76,157,5,65,11,0,157
04/05/2024 01:00,0.5,145.1,998.6,84.8,26.4,0,0,175.1,110.5,9.3,5.5,14.8,47.5,0.6,0.1,112,183,5,65,12,0,183
04/05/2024 01:00,0.5,145.1,998.6,84.8,26.4,0,0,175.1,110.5,9.3,5.5,14.8,47.5,0.6,0.1,112,183,5,65,12,0,183
04/05/2024 00:00,0.5,140.6,999.1,83.4,26.7,0,0,460.8,290.1,10,5.7,15.7,47.4,1.5,0.1,351,340,5,65,12,0,351
04/05/2024 00:00,0.5,140.6,999.1,83.4,26.7,0,0,460.8,290.1,10,5.7,15.7,47.4,1.5,0.1,351,340,5,65,12,0,351
03/05/2024 23:00,0.5,161.9,999.5,78.1,28.4,0,0,147.9,85.7,7.6,9.7,17.3,47.2,1.3,0.1,97,153,9,65,12,0,153
03/05/2024 23:00,0.5,161.9,999.5,78.1,28.4,0,0,147.9,85.7,7.6,9.7,17.3,47.2,1.3,0.1,97,153,9,65,12,0,153
03/05/2024 22:00,0.4,222.8,999.2,75.3,29.3,0,0,89.2,47.6,6.4,10.7,17,46.9,0.9,0.1,68,131,10,64,12,0,131
03/05/2024 22:00,0.4,222.8,999.2,75.3,29.3,0,0,89.2,47.6,6.4,10.7,17,46.9,0.9,0.1,68,131,10,64,12,0,131
03/05/2024 21:00,0.9,261.9,998.5,75.8,29.5,0,0,57.4,26.8,5.5,10.3,15.8,46.6,0.5,0.1,51,82,10,64,12,0,82
03/05/2024 21:00,0.9,261.9,998.5,75.8,29.5,0,0,57.4,26.8,5.5,10.3,15.8,46.6,0.5,0.1,51,82,10,64,12,0,82
03/05/2024 20:00,1.3,299.4,997.6,70.1,30,0,0,71.3,34.3,5.5,13.9,19.3,46.4,0.9,0.1,59,99,13,64,12,0,99
03/05/2024 20:00,1.3,299.4,997.6,70.1,30,0,0,71.3,34.3,5.5,13.9,19.3,46.4,0.9,0.1,59,99,13,64,12,0,99
03/05/2024 19:00,1.5,300.3,997,65.2,30.9,0.1,0,88.1,45.2,5.3,15.7,21,46,1,0.1,67,125,15,63,11,0,125
03/05/2024 19:00,1.5,300.3,997,65.2,30.9,0.1,0,88.1,45.2,5.3,15.7,21,46,1,0.1,67,125,15,63,11,0,125
03/05/2024 18:00,1.8,292.4,996.3,66.1,31.3,34,0,79.6,37,5.1,16.2,21.3,45.4,1.5,0.1,63,106,15,63,10,0,106
03/05/2024 18:00,1.8,292.4,996.3,66.1,31.3,34,0,79.6,37,5.1,16.2,21.3,45.4,1.5,0.1,63,106,15,63,10,0,106
03/05/2024 17:00,2.4,280.9,995.7,63.4,32,170.6,0,49.8,18.1,4.3,11.4,15.7,44.3,0.9,0.1,46,64,11,61,8,0,64
03/05/2024 17:00,2.4,280.9,995.7,63.4,32,170.6,0,49.8,18.1,4.3,11.4,15.7,44.3,0.9,0.1,46,64,11,61,8,0,64
03/05/2024 16:00,3.3,285.5,995.2,63.2,32.1,311.1,0,32.4,13.7,4.4,9.3,13.7,44.8,1.4,0.1,30,54,9,62,7,0,62
03/05/2024 16:00,3.3,285.5,995.2,63.2,32.1,311.1,0,32.4,13.7,4.4,9.3,13.7,44.8,1.4,0.1,30,54,9,62,7,0,62
03/05/2024 15:00,3.5,288.5,995.2,58.4,33.3,248.8,0,34.3,15.4,4.4,10,14.4,46.4,1.5,0.1,32,58,9,64,5,0,64
03/05/2024 15:00,3.5,288.5,995.2,58.4,33.3,248.8,0,34.3,15.4,4.4,10,14.4,46.4,1.5,0.1,32,58,9,64,5,0,64
03/05/2024 14:00,1.8,194.9,995.5,46.9,36,589.5,0,32.3,14,4.3,8.1,12.3,47.5,0.8,0.1,30,55,7,65,3,0,65
03/05/2024 14:00,1.8,194.9,995.5,46.9,36,589.5,0,32.3,14,4.3,8.1,12.3,47.5,0.8,0.1,30,55,7,65,3,0,65
03/05/2024 13:00,1.3,140,996.5,43,36.8,904.4,0,26.2,11.7,4.2,6.2,10.3,47.2,0.2,0.1,24,48,6,65,2,0,65
03/05/2024 13:00,1.3,140,996.5,43,36.8,904.4,0,26.2,11.7,4.2,6.2,10.3,47.2,0.2,0.1,24,48,6,65,2,0,65
03/05/2024 12:00,1.4,126.9,997.5,44.1,35.7,928.8,0,26.5,12.1,4.2,5.4,9.6,47.5,0.2,0.1,24,49,5,65,2,0,65
03/05/2024 12:00,1.4,126.9,997.5,44.1,35.7,928.8,0,26.5,12.1,4.2,5.4,9.6,47.5,0.2,0.1,24,49,5,65,2,0,65
03/05/2024 11:00,1.4,124.8,998.6,46.8,34.7,876.5,0,26.1,12.5,4.2,5.1,9.2,48.1,0.2,0.1,24,49,5,66,3,0,66
03/05/2024 11:00,1.4,124.8,998.6,46.8,34.7,876.5,0,26.1,12.5,4.2,5.1,9.2,48.1,0.2,0.1,24,49,5,66,3,0,66
03/05/2024 10:00,2,119.8,999.4,52,33.1,755.4,0,30.6,14.2,4.2,4.2,8.3,48.5,0.2,0.1,28,54,4,66,3,0,66
03/05/2024 10:00,2,119.8,999.4,52,33.1,755.4,0,30.6,14.2,4.2,4.2,8.3,48.5,0.2,0.1,28,54,4,66,3,0,66
03/05/2024 09:00,1.8,111.8,999.6,60.5,31.3,568,0,42.3,17.9,4.2,3.9,8.1,48.2,0.2,0.1,39,63,4,66,3,0,66
03/05/2024 09:00,1.8,111.8,999.6,60.5,31.3,568,0,42.3,17.9,4.2,3.9,8.1,48.2,0.2,0.1,39,63,4,66,3,0,66
03/05/2024 08:00,1.5,111.6,999.3,65.1,29.8,377.1,0,47.5,24.3,4.5,4.7,9.1,47.3,0.2,0.1,44,77,4,65,4,0,77
03/05/2024 08:00,1.5,111.6,999.3,65.1,29.8,377.1,0,47.5,24.3,4.5,4.7,9.1,47.3,0.2,0.1,44,77,4,65,4,0,77
03/05/2024 07:00,1.2,100,998.8,71.7,27.5,157.9,0,131.1,73.3,6.3,6.9,13.2,47,0.2,0.1,89,143,6,64,4,0,143
03/05/2024 07:00,1.2,100,998.8,71.7,27.5,157.9,0,131.1,73.3,6.3,6.9,13.2,47,0.2,0.1,89,143,6,64,4,0,143
03/05/2024 06:00,0.6,137.6,998.4,74.1,26,15.6,0,28.5,14,6.9,6.3,13.1,46.6,0.1,0.1,26,52,6,64,5,0,64
03/05/2024 06:00,0.6,137.6,998.4,74.1,26,15.6,0,28.5,14,6.9,6.3,13.1,46.6,0.1,0.1,26,52,6,64,5,0,64
03/05/2024 05:00,0.4,169.2,997.9,75.1,26.1,0,0,26.6,11.4,7.6,5.9,13.5,46.3,0.3,0.1,25,47,5,64,5,0,64
03/05/2024 05:00,0.4,169.2,997.9,75.1,26.1,0,0,26.6,11.4,7.6,5.9,13.5,46.3,0.3,0.1,25,47,5,64,5,0,64
03/05/2024 04:00,0.5,151.9,997.6,75.6,26.4,0,0,25.6,13,7.6,5.6,13.2,46.2,0.5,0.1,24,51,5,63,5,0,63
03/05/2024 04:00,0.5,151.9,997.6,75.6,26.4,0,0,25.6,13,7.6,5.6,13.2,46.2,0.5,0.1,24,51,5,63,5,0,63
03/05/2024 03:00,0.5,161.3,998,81.2,27.2,0,0,70.1,39.9,7.6,5.7,13.3,46.3,0.5,0.1,56,107,5,64,5,0,107
03/05/2024 03:00,0.5,161.3,998,81.2,27.2,0,0,70.1,39.9,7.6,5.7,13.3,46.3,0.5,0.1,56,107,5,64,5,0,107
03/05/2024 02:00,0.6,136.4,998.1,84.4,27.5,0,0,216.4,128,7.5,5.8,13.3,46.2,0.4,0.1,141,193,5,63,6,0,193
03/05/2024 02:00,0.6,136.4,998.1,84.4,27.5,0,0,216.4,128,7.5,5.8,13.3,46.2,0.4,0.1,141,193,5,63,6,0,193
03/05/2024 01:00,0.5,149.2,998.5,84.2,27.6,0,0,101.2,57.1,7.5,5.8,13.3,45.9,0.4,0.1,74,144,5,63,8,0,144
03/05/2024 01:00,0.5,149.2,998.5,84.2,27.6,0,0,101.2,57.1,7.5,5.8,13.3,45.9,0.4,0.1,74,144,5,63,8,0,144
03/05/2024 00:00,0.6,137.4,998.9,78.3,28.7,0,0,62.7,33.3,6,7.1,13.1,45.6,0.5,0.1,52,96,7,63,8,0,96
03/05/2024 00:00,0.6,137.4,998.9,78.3,28.7,0,0,62.7,33.3,6,7.1,13.1,45.6,0.5,0.1,52,96,7,63,8,0,96
02/05/2024 23:00,0.8,245,999.3,75.6,29.5,0,0,40.8,19.5,5.6,8.3,13.8,45.5,0.3,0.1,38,67,8,63,9,0,67
02/05/2024 23:00,0.8,245,999.3,75.6,29.5,0,0,40.8,19.5,5.6,8.3,13.8,45.5,0.3,0.1,38,67,8,63,9,0,67
02/05/2024 22:00,1.2,254.5,999.1,77,29.4,0,0,45.2,23.3,5.4,8.5,13.9,45.4,0.3,0.1,42,75,8,62,10,0,75
02/05/2024 22:00,1.2,254.5,999.1,77,29.4,0,0,45.2,23.3,5.4,8.5,13.9,45.4,0.3,0.1,42,75,8,62,10,0,75
02/05/2024 21:00,1.6,284.3,998.5,76.5,29.6,0,0,41.7,19.9,5.2,9.1,14.3,45.1,0.3,0.1,39,67,8,62,10,0,67
02/05/2024 21:00,1.6,284.3,998.5,76.5,29.6,0,0,41.7,19.9,5.2,9.1,14.3,45.1,0.3,0.1,39,67,8,62,10,0,67
02/05/2024 20:00,1.8,291.5,997.6,74.6,29.8,0,0,49.3,22.9,5.6,11.2,16.8,44.9,0.7,0.1,46,74,10,62,11,0,74
02/05/2024 20:00,1.8,291.5,997.6,74.6,29.8,0,0,49.3,22.9,5.6,11.2,16.8,44.9,0.7,0.1,46,74,10,62,11,0,74
02/05/2024 19:00,1.5,296,996.8,65.9,30.8,0,0,64.9,31.7,5.9,13.8,19.7,44.4,1.1,0.1,56,93,13,61,10,0,93
02/05/2024 19:00,1.5,296,996.8,65.9,30.8,0,0,64.9,31.7,5.9,13.8,19.7,44.4,1.1,0.1,56,93,13,61,10,0,93
02/05/2024 18:00,1.7,293.9,996.1,62.2,31.7,32.9,0,69.8,30.5,5.8,15.3,21,43.4,1.7,0.1,57,91,14,60,9,0,91
02/05/2024 18:00,1.7,293.9,996.1,62.2,31.7,32.9,0,69.8,30.5,5.8,15.3,21,43.4,1.7,0.1,57,91,14,60,9,0,91
02/05/2024 17:00,2.4,280.8,995.6,61.3,32.5,210.1,0,34.6,11.8,4.9,9.8,14.7,43.3,1.1,0.1,32,48,9,60,7,0,60
02/05/2024 17:00,2.4,280.8,995.6,61.3,32.5,210.1,0,34.6,11.8,4.9,9.8,14.7,43.3,1.1,0.1,32,48,9,60,7,0,60
02/05/2024 16:00,2.9,293.4,995.4,61,33,447.2,0,25.8,9.5,4.6,9.1,13.7,44.1,0.9,0.1,24,39,8,61,6,0,61
02/05/2024 16:00,2.9,293.4,995.4,61,33,447.2,0,25.8,9.5,4.6,9.1,13.7,44.1,0.9,0.1,24,39,8,61,6,0,61
02/05/2024 15:00,2.8,291.6,995.8,58.1,33.9,307.2,0,28.5,11.9,4.6,10.5,15.1,45,0.6,0.1,26,48,10,62,5,0,62
02/05/2024 15:00,2.8,291.6,995.8,58.1,33.9,307.2,0,28.5,11.9,4.6,10.5,15.1,45,0.6,0.1,26,48,10,62,5,0,62
02/05/2024 14:00,2.9,306.9,996.3,56.2,34,579.9,0,31.6,12.8,4.3,9.5,13.8,45.8,0.9,0.1,29,52,9,63,4,0,63
02/05/2024 14:00,2.9,306.9,996.3,56.2,34,579.9,0,31.6,12.8,4.3,9.5,13.8,45.8,0.9,0.1,29,52,9,63,4,0,63
02/05/2024 13:00,1.5,182.1,997,48.5,36,878.5,0,25.6,13.1,4.3,6.1,10.4,46,0.4,0.1,24,52,6,63,3,0,63
02/05/2024 13:00,1.5,182.1,997,48.5,36,878.5,0,25.6,13.1,4.3,6.1,10.4,46,0.4,0.1,24,52,6,63,3,0,63
02/05/2024 12:00,1.7,112.5,998,50.5,34.9,904.6,0,22.4,10.6,4.3,5.3,9.5,46.1,0.4,0.1,21,43,5,63,3,0,63
02/05/2024 12:00,1.7,112.5,998,50.5,34.9,904.6,0,22.4,10.6,4.3,5.3,9.5,46.1,0.4,0.1,21,43,5,63,3,0,63
02/05/2024 11:00,1.5,129,998.8,55.8,34.2,863.3,0,28.1,12.1,4.3,5.3,9.6,47.1,0.3,0.1,26,50,5,65,3,0,65
02/05/2024 11:00,1.5,129,998.8,55.8,34.2,863.3,0,28.1,12.1,4.3,5.3,9.6,47.1,0.3,0.1,26,50,5,65,3,0,65
02/05/2024 10:00,1.5,126.2,999.5,62.8,32.6,743.2,0,29,11.8,4.4,4.8,9.2,47.6,0.2,0.1,27,49,4,65,3,0,65
02/05/2024 10:00,1.5,126.2,999.5,62.8,32.6,743.2,0,29,11.8,4.4,4.8,9.2,47.6,0.2,0.1,27,49,4,65,3,0,65
02/05/2024 09:00,1.8,121.6,999.9,70.6,31,567.9,0,34.5,17.2,4.7,4.2,8.8,47.5,0.2,0.1,32,61,4,65,3,0,65
02/05/2024 09:00,1.8,121.6,999.9,70.6,31,567.9,0,34.5,17.2,4.7,4.2,8.8,47.5,0.2,0.1,32,61,4,65,3,0,65
02/05/2024 08:00,1.6,109.5,999.8,78.4,29.2,349.5,0,67.6,37.4,6,4.3,10.2,46,0.2,0.1,53,102,4,63,3,0,102
02/05/2024 08:00,1.6,109.5,999.8,78.4,29.2,349.5,0,67.6,37.4,6,4.3,10.2,46,0.2,0.1,53,102,4,63,3,0,102
02/05/2024 07:00,1.6,109.3,999.3,87.1,26.9,160.7,0,137.6,86.2,11.9,4.2,16.1,45.9,0.2,0.1,92,167,4,63,4,0,167
02/05/2024 07:00,1.6,109.3,999.3,87.1,26.9,160.7,0,137.6,86.2,11.9,4.2,16.1,45.9,0.2,0.1,92,167,4,63,4,0,167
02/05/2024 06:00,1.2,107.3,998.8,90.4,25.6,16.1,0,191,116.4,12.1,3.3,15.3,45.7,0.5,0.1,123,181,3,63,4,0,181
02/05/2024 06:00,1.2,107.3,998.8,90.4,25.6,16.1,0,191,116.4,12.1,3.3,15.3,45.7,0.5,0.1,123,181,3,63,4,0,181
02/05/2024 05:00,1,122.7,998.3,87.8,25.9,0,0,41.2,21.6,9.9,3.4,13.3,45.4,0.5,0.1,38,71,3,63,4,0,71
02/05/2024 05:00,1,122.7,998.3,87.8,25.9,0,0,41.2,21.6,9.9,3.4,13.3,45.4,0.5,0.1,38,71,3,63,4,0,71
02/05/2024 04:00,0.8,138.9,998.3,82.7,26.7,0,0,35.6,16.4,8.9,3.7,12.6,45.5,0.1,0.1,33,60,3,63,4,0,63
02/05/2024 04:00,0.8,138.9,998.3,82.7,26.7,0,0,35.6,16.4,8.9,3.7,12.6,45.5,0.1,0.1,33,60,3,63,4,0,63
02/05/2024 03:00,0.5,169.9,998.3,85,26.7,0,0,46.9,24.1,10.9,2.8,13.7,45.5,0.1,0.1,43,76,3,63,5,0,76
02/05/2024 03:00,0.5,169.9,998.3,85,26.7,0,0,46.9,24.1,10.9,2.8,13.7,45.5,0.1,0.1,43,76,3,63,5,0,76
02/05/2024 02:00,0.5,135,998.4,87.4,26.4,0,0,163.7,96.4,11.2,2.4,13.5,45.5,0.2,0.1,105,169,2,63,6,0,169
02/05/2024 02:00,0.5,135,998.4,87.4,26.4,0,0,163.7,96.4,11.2,2.4,13.5,45.5,0.2,0.1,105,169,2,63,6,0,169
02/05/2024 01:00,0.7,123.6,998.7,87.1,26.7,0,0,359.4,211.3,11,2.7,13.7,45.4,0.6,0.1,236,263,3,63,7,0,263
02/05/2024 01:00,0.7,123.6,998.7,87.1,26.7,0,0,359.4,211.3,11,2.7,13.7,45.4,0.6,0.1,236,263,3,63,7,0,263
02/05/2024 00:00,0.4,156.2,999.2,85.3,27.3,0,0,110.5,58.9,10.9,3.6,14.5,45.5,0.5,0.1,78,140,3,63,7,0,140
02/05/2024 00:00,0.4,156.2,999.2,85.3,27.3,0,0,110.5,58.9,10.9,3.6,14.5,45.5,0.5,0.1,78,140,3,63,7,0,140
01/05/2024 23:00,0.6,246.7,999.6,82.7,28.1,0,0,52.7,25.1,9.5,4.6,14,45.7,0.3,0.1,47,78,4,63,8,0,78
01/05/2024 23:00,0.6,246.7,999.6,82.7,28.1,0,0,52.7,25.1,9.5,4.6,14,45.7,0.3,0.1,47,78,4,63,8,0,78
01/05/2024 22:00,0.8,286.9,999.5,82.2,28.3,0,0,41.4,16.3,9.3,5,14.3,46,0.5,0.1,38,60,5,63,8,0,63
01/05/2024 22:00,0.8,286.9,999.5,82.2,28.3,0,0,41.4,16.3,9.3,5,14.3,46,0.5,0.1,38,60,5,63,8,0,63
01/05/2024 21:00,1.3,300.5,999.2,80.7,28.5,0,0,46,19.3,9.2,5.5,14.7,46.5,0.5,0.1,43,66,5,64,8,0,66
01/05/2024 21:00,1.3,300.5,999.2,80.7,28.5,0,0,46,19.3,9.2,5.5,14.7,46.5,0.5,0.1,43,66,5,64,8,0,66
01/05/2024 20:00,1.8,299.3,998.8,80.9,28.7,0,0,50.1,22.9,9.4,5.7,15,47.3,0.4,0.1,45,74,5,65,8,0,74
01/05/2024 20:00,1.8,299.3,998.8,80.9,28.7,0,0,50.1,22.9,9.4,5.7,15,47.3,0.4,0.1,45,74,5,65,8,0,74
01/05/2024 19:00,1.8,297.2,998,80,28.8,0.1,0,57,28.4,8.5,6,14.5,47.7,0.8,0.1,51,85,6,65,8,0,85
01/05/2024 19:00,1.8,297.2,998,80,28.8,0.1,0,57,28.4,8.5,6,14.5,47.7,0.8,0.1,51,85,6,65,8,0,85
01/05/2024 18:00,2.5,292.4,997.2,77.8,29.4,53.5,0,37.5,16.8,6.9,5,11.9,47.3,0.9,0.1,35,60,5,65,7,0,65
01/05/2024 18:00,2.5,292.4,997.2,77.8,29.4,53.5,0,37.5,16.8,6.9,5,11.9,47.3,0.9,0.1,35,60,5,65,7,0,65
01/05/2024 17:00,3.2,292.2,996.6,75.6,30.1,194.8,0,22.8,7.3,5.6,4,9.6,46.2,1.1,0.1,21,30,4,64,6,0,64
01/05/2024 17:00,3.2,292.2,996.6,75.6,30.1,194.8,0,22.8,7.3,5.6,4,9.6,46.2,1.1,0.1,21,30,4,64,6,0,64
01/05/2024 16:00,3.2,288.7,996.1,71.9,31.2,417.6,0,18.4,5.4,5.4,4.2,9.6,46.1,0.8,0.1,17,22,4,63,4,0,63
01/05/2024 16:00,3.2,288.7,996.1,71.9,31.2,417.6,0,18.4,5.4,5.4,4.2,9.6,46.1,0.8,0.1,17,22,4,63,4,0,63
01/05/2024 15:00,3.2,287.9,996,61.8,32.4,397.7,0,13,3.3,5.1,4.1,9.2,46.2,0.3,0.1,12,13,4,63,3,0,63
01/05/2024 15:00,3.2,287.9,996,61.8,32.4,397.7,0,13,3.3,5.1,4.1,9.2,46.2,0.3,0.1,12,13,4,63,3,0,63
01/05/2024 14:00,3.3,292.8,996.5,64.6,32.2,475,0,11.6,3.7,5,4.3,9.3,45.9,0.4,0.1,11,15,4,63,3,0,63
01/05/2024 14:00,3.3,292.8,996.5,64.6,32.2,475,0,11.6,3.7,5,4.3,9.3,45.9,0.4,0.1,11,15,4,63,3,0,63
01/05/2024 13:00,2.6,280.1,997.2,63.5,33,872.9,0,15.1,5.5,5.1,4.9,9.9,46.5,0.6,0.1,14,23,5,64,3,0,64
01/05/2024 13:00,2.6,280.1,997.2,63.5,33,872.9,0,15.1,5.5,5.1,4.9,9.9,46.5,0.6,0.1,14,23,5,64,3,0,64
01/05/2024 12:00,1.6,176.1,997.8,58.3,33.6,887.4,0,17.1,6.7,4.6,4.6,9.2,46.7,0.3,0.1,16,28,4,64,2,0,64
01/05/2024 12:00,1.6,176.1,997.8,58.3,33.6,887.4,0,17.1,6.7,4.6,4.6,9.2,46.7,0.3,0.1,16,28,4,64,2,0,64
01/05/2024 11:00,1.4,131.7,998.7,58.9,33.2,856.9,0,17,6.7,4.7,3.5,8.2,47.5,0.2,0.1,16,28,3,65,2,0,65
01/05/2024 11:00,1.4,131.7,998.7,58.9,33.2,856.9,0,17,6.7,4.7,3.5,8.2,47.5,0.2,0.1,16,28,3,65,2,0,65
01/05/2024 10:00,2.1,117.4,999.1,63,31.7,756.3,0,22.4,5.5,4.6,2.5,7.1,47.7,0.2,0.1,21,23,2,65,2,0,65
01/05/2024 10:00,2.1,117.4,999.1,63,31.7,756.3,0,22.4,5.5,4.6,2.5,7.1,47.7,0.2,0.1,21,23,2,65,2,0,65
01/05/2024 09:00,2.2,110.2,999.2,69,30.3,564,0,34.7,13.5,4.7,2.3,6.9,47.6,0.2,0.1,32,50,2,65,2,0,65
01/05/2024 09:00,2.2,110.2,999.2,69,30.3,564,0,34.7,13.5,4.7,2.3,6.9,47.6,0.2,0.1,32,50,2,65,2,0,65
01/05/2024 08:00,1.4,128.7,999,72.5,29.1,375,0,23.3,9.6,5.1,2.4,7.4,46.7,0.2,0.1,21,39,2,64,2,0,64
01/05/2024 08:00,1.4,128.7,999,72.5,29.1,375,0,23.3,9.6,5.1,2.4,7.4,46.7,0.2,0.1,21,39,2,64,2,0,64
01/05/2024 07:00,0.9,148.9,998.3,77.9,27.3,149,0,18.2,10,7.5,3.5,11,46.6,0.2,0.1,17,41,3,64,2,0,64
01/05/2024 07:00,0.9,148.9,998.3,77.9,27.3,149,0,18.2,10,7.5,3.5,11,46.6,0.2,0.1,17,41,3,64,2,0,64
01/05/2024 06:00,0.8,137.3,997.8,82.9,25.6,14.4,0,13.9,7.2,8.8,3.5,12.2,46.4,0.1,0.1,13,30,3,64,2,0,64
01/05/2024 06:00,0.8,137.3,997.8,82.9,25.6,14.4,0,13.9,7.2,8.8,3.5,12.2,46.4,0.1,0.1,13,30,3,64,2,0,64
01/05/2024 05:00,1,137.8,997.4,83.6,25.4,0,0,11,5.6,8,3.5,11.4,46.2,0.1,0.1,10,23,3,64,2,0,64
01/05/2024 05:00,1,137.8,997.4,83.6,25.4,0,0,11,5.6,8,3.5,11.4,46.2,0.1,0.1,10,23,3,64,2,0,64
01/05/2024 04:00,0.9,133,997.2,82.5,25.5,0,0,7,3.6,7.6,3.5,11.1,46.2,0.1,0.1,6,15,3,64,2,0,64
